f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
1092.0 	 0.01529214789576249 	 -23.432547446777974 	 0.008623748859114643 	 -69.2761076034715
1093.0 	 0.015164199476011551 	 -24.51509730773583 	 0.008532170447933222 	 -69.50613482749606
1094.0 	 0.015033260597616147 	 -25.578362702439563 	 0.00844245994968715 	 -69.73113600028601
1095.0 	 0.014899685424397253 	 -26.62214299124394 	 0.008354564987739024 	 -69.95126762290721
1096.0 	 0.014763815579542471 	 -27.64629647379758 	 0.008268434925977867 	 -70.16668005806068
1097.0 	 0.01462597896392712 	 -28.650736821625387 	 0.00818402080930345 	 -70.37751781202682
1098.0 	 0.01448648882662884 	 -29.63542939508556 	 0.00810127530556806 	 -70.58391980228234
1099.0 	 0.01434564307099171 	 -30.600387500098087 	 0.008020152649040201 	 -70.78601961154644
1100.0 	 0.014203723777484486 	 -31.54566863398273 	 0.007940608585435853 	 -70.9839457289771
1101.0 	 0.014060996923254465 	 -32.47137076352926 	 0.007862600318547222 	 -71.17782177920084
1102.0 	 0.013917712277611693 	 -33.37762867224474 	 0.007786086458485832 	 -71.36776673982426
1103.0 	 0.013774103452587158 	 -34.26461040774297 	 0.007711026971544991 	 -71.55389514804301
1104.0 	 0.013630388088096818 	 -35.132513854558916 	 0.007637383131677757 	 -71.73631729693024
1105.0 	 0.01348676815201076 	 -35.981563452397864 	 0.007565117473577808 	 -71.9151394219569
1106.0 	 0.013343430336487772 	 -36.81200707499174 	 0.007494193747344894 	 -72.09046387826551
1107.0 	 0.013200546533203815 	 -37.62411308040413 	 0.007424576874710408 	 -72.26238930919145
1108.0 	 0.013058274371510983 	 -38.41816753978075 	 0.007356232906794532 	 -72.43101080649916
1109.0 	 0.012916757805047457 	 -39.19447164820378 	 0.007289128983362754 	 -72.59642006277454
1110.0 	 0.012776127733829162 	 -39.9533393184457 	 0.007223233293546814 	 -72.75870551639102
1111.0 	 0.012636502650348628 	 -40.69509495601372 	 0.007158515037993013 	 -72.91795248944342
1112.0 	 0.012497989299652961 	 -41.42007141189603 	 0.007094944392398892 	 -73.07424331902283
1113.0 	 0.012360683344749773 	 -42.12860810781754 	 0.007032492472398789 	 -73.22765748218343
1114.0 	 0.012224670029975704 	 -42.82104932756918 	 0.006971131299757308 	 -73.37827171493485
1115.0 	 0.012090024836150967 	 -43.49774266702446 	 0.006910833769829983 	 -73.52616012557291
1116.0 	 0.011956814122424567 	 -44.15903763478588 	 0.006851573620249789 	 -73.67139430264639
1117.0 	 0.011825095750690573 	 -44.80528439495267 	 0.006793325400798783 	 -73.81404341783906
